YYYY-MM,	flow_cms,	fraction_gauged,	total_gauges
1959-01,	 542,	0.906,	23.0
1959-02,	 817,	0.906,	23.0
1959-03,	1426,	0.906,	23.0
1959-04,	2370,	0.906,	23.0
1959-05,	1358,	0.906,	23.0
1959-06,	 707,	0.906,	23.0
1959-07,	 603,	0.906,	23.0
1959-08,	 634,	0.906,	23.0
1959-09,	 800,	0.906,	23.0
1959-10,	1195,	0.906,	23.0
1959-11,	1272,	0.906,	23.0
1959-12,	1109,	0.906,	23.0
1960-01,	1420,	0.906,	23.0
1960-02,	1151,	0.906,	23.0
1960-03,	1022,	0.906,	23.0
1960-04,	2791,	0.906,	23.0
1960-05,	3136,	0.906,	23.0
1960-06,	1450,	0.906,	23.0
1960-07,	 957,	0.906,	23.0
1960-08,	 852,	0.906,	23.0
1960-09,	 897,	0.906,	23.0
1960-10,	 765,	0.912,	25.0
1960-11,	1161,	0.912,	25.0
1960-12,	 843,	0.912,	25.0
1961-01,	 618,	0.912,	25.0
1961-02,	 667,	0.912,	25.0
1961-03,	1323,	0.912,	25.0
1961-04,	1843,	0.912,	25.0
1961-05,	1331,	0.912,	25.0
1961-06,	 809,	0.912,	25.0
1961-07,	 615,	0.912,	25.0
1961-08,	 610,	0.912,	25.0
1961-09,	 788,	0.912,	25.0
1961-10,	 888,	0.912,	26.0
1961-11,	1282,	0.912,	26.0
1961-12,	 920,	0.912,	26.0
1962-01,	 796,	0.912,	26.0
1962-02,	 784,	0.912,	26.0
1962-03,	1682,	0.912,	26.0
1962-04,	2062,	0.912,	26.0
1962-05,	1517,	0.912,	26.0
1962-06,	 812,	0.912,	26.0
1962-07,	 597,	0.912,	26.0
1962-08,	 528,	0.912,	26.0
1962-09,	 608,	0.912,	26.0
1962-10,	 685,	0.912,	26.0
1962-11,	 648,	0.912,	26.0
1962-12,	 603,	0.912,	26.0
1963-01,	 549,	0.912,	26.0
1963-02,	 523,	0.912,	26.0
1963-03,	1167,	0.912,	26.0
1963-04,	1271,	0.912,	26.0
1963-05,	1127,	0.912,	26.0
1963-06,	 745,	0.912,	26.0
1963-07,	 494,	0.912,	26.0
1963-08,	 447,	0.912,	26.3
1963-09,	 424,	0.912,	27.0
1963-10,	 411,	0.912,	28.0
1963-11,	 508,	0.912,	28.0
1963-12,	 506,	0.912,	28.0
1964-01,	 556,	0.912,	28.0
1964-02,	 524,	0.912,	28.0
1964-03,	 674,	0.912,	28.0
1964-04,	1083,	0.912,	28.0
1964-05,	1218,	0.912,	28.0
1964-06,	 588,	0.912,	28.0
1964-07,	 511,	0.912,	28.0
1964-08,	 487,	0.912,	28.0
1964-09,	 564,	0.930,	29.0
1964-10,	 554,	0.930,	29.0
1964-11,	 616,	0.930,	29.0
1964-12,	 624,	0.912,	28.0
1965-01,	 654,	0.912,	28.0
1965-02,	 954,	0.912,	28.0
1965-03,	1402,	0.912,	28.0
1965-04,	2473,	0.930,	29.0
1965-05,	1806,	0.930,	29.0
1965-06,	 779,	0.930,	29.0
1965-07,	 472,	0.930,	29.0
1965-08,	 517,	0.930,	29.0
1965-09,	1018,	0.930,	29.0
1965-10,	1061,	0.930,	31.0
1965-11,	1033,	0.917,	30.3
1965-12,	1495,	0.912,	30.0
1966-01,	1180,	0.912,	30.0
1966-02,	1283,	0.912,	30.0
1966-03,	1751,	0.913,	30.0
1966-04,	1731,	0.930,	31.0
1966-05,	1344,	0.930,	31.0
1966-06,	 970,	0.938,	32.0
1966-07,	 534,	0.938,	32.0
1966-08,	 536,	0.938,	32.0
1966-09,	 454,	0.938,	32.0
1966-10,	 575,	0.950,	34.0
1966-11,	 809,	0.950,	34.0
1966-12,	1243,	0.950,	34.0
1967-01,	 895,	0.950,	34.0
1967-02,	 981,	0.950,	34.0
1967-03,	1420,	0.950,	34.0
1967-04,	3031,	0.950,	34.0
1967-05,	1347,	0.950,	34.0
1967-06,	1349,	0.950,	34.0
1967-07,	 864,	0.950,	34.0
1967-08,	 579,	0.950,	34.0
1967-09,	 526,	0.950,	34.0
1967-10,	 771,	0.950,	34.0
1967-11,	1205,	0.950,	34.0
1967-12,	1149,	0.950,	34.0
1968-01,	 861,	0.950,	34.0
1968-02,	1293,	0.950,	34.0
1968-03,	1128,	0.950,	34.0
1968-04,	1577,	0.950,	34.0
1968-05,	1243,	0.950,	34.0
1968-06,	1436,	0.950,	34.0
1968-07,	1351,	0.950,	34.0
1968-08,	 773,	0.950,	34.0
1968-09,	 952,	0.950,	34.0
1968-10,	 862,	0.950,	34.0
1968-11,	 931,	0.950,	34.0
1968-12,	1059,	0.950,	34.0
1969-01,	1243,	0.950,	34.0
1969-02,	1285,	0.950,	34.0
1969-03,	1252,	0.950,	34.0
1969-04,	2515,	0.950,	34.0
1969-05,	1613,	0.950,	34.0
1969-06,	1431,	0.950,	35.0
1969-07,	1496,	0.950,	35.0
1969-08,	 681,	0.950,	35.0
1969-09,	 528,	0.950,	35.0
1969-10,	 826,	0.950,	36.0
1969-11,	 939,	0.950,	36.0
1969-12,	 766,	0.950,	36.0
1970-01,	 754,	0.950,	36.0
1970-02,	 773,	0.950,	36.0
1970-03,	1026,	0.950,	36.0
1970-04,	1740,	0.950,	36.0
1970-05,	1408,	0.950,	36.0
1970-06,	1351,	0.950,	36.0
1970-07,	 692,	0.950,	36.0
1970-08,	 550,	0.950,	36.0
1970-09,	 725,	0.950,	36.0
1970-10,	 869,	0.950,	36.0
1970-11,	1351,	0.950,	36.0
1970-12,	1214,	0.950,	36.0
1971-01,	 845,	0.950,	36.0
1971-02,	1244,	0.950,	36.0
1971-03,	1885,	0.950,	36.0
1971-04,	2631,	0.950,	36.0
1971-05,	1334,	0.950,	36.0
1971-06,	 941,	0.950,	36.0
1971-07,	 652,	0.950,	36.0
1971-08,	 543,	0.950,	36.0
1971-09,	 541,	0.950,	36.0
1971-10,	 715,	0.950,	36.0
1971-11,	 817,	0.950,	36.0
1971-12,	1152,	0.950,	36.0
1972-01,	 931,	0.950,	36.0
1972-02,	 748,	0.950,	36.0
1972-03,	1437,	0.950,	36.0
1972-04,	2277,	0.950,	36.0
1972-05,	1857,	0.950,	36.0
1972-06,	 798,	0.950,	36.0
1972-07,	 686,	0.950,	36.4
1972-08,	 875,	0.950,	38.0
1972-09,	1121,	0.950,	38.0
1972-10,	1271,	0.961,	39.0
1972-11,	1440,	0.961,	39.0
1972-12,	1101,	0.961,	39.0
1973-01,	1809,	0.961,	39.0
1973-02,	1234,	0.961,	39.0
1973-03,	2631,	0.961,	39.0
1973-04,	2575,	0.961,	39.0
1973-05,	2538,	0.961,	39.0
1973-06,	1569,	0.961,	39.0
1973-07,	 836,	0.961,	39.0
1973-08,	 818,	0.961,	39.0
1973-09,	 678,	0.961,	39.0
1973-10,	 780,	0.961,	39.0
1973-11,	1002,	0.961,	39.0
1973-12,	1095,	0.961,	39.0
1974-01,	1329,	0.961,	38.0
1974-02,	1358,	0.961,	38.0
1974-03,	2128,	0.961,	38.0
1974-04,	2499,	0.961,	38.0
1974-05,	1804,	0.962,	38.5
1974-06,	1552,	0.963,	39.0
1974-07,	 829,	0.963,	39.0
1974-08,	 780,	0.963,	39.0
1974-09,	 718,	0.963,	39.0
1974-10,	 704,	0.963,	39.0
1974-11,	1016,	0.963,	39.0
1974-12,	 921,	0.963,	39.0
1975-01,	1138,	0.963,	39.0
1975-02,	1035,	0.963,	39.0
1975-03,	1541,	0.963,	39.0
1975-04,	2396,	0.963,	39.0
1975-05,	1886,	0.963,	39.0
1975-06,	1409,	0.963,	39.0
1975-07,	 743,	0.963,	39.0
1975-08,	 752,	0.963,	39.0
1975-09,	1349,	0.963,	39.0
1975-10,	 726,	0.963,	39.0
1975-11,	 938,	0.963,	39.0
1975-12,	1457,	0.963,	39.0
1976-01,	 932,	0.963,	39.0
1976-02,	1511,	0.962,	38.4
1976-03,	2707,	0.962,	38.7
1976-04,	2911,	0.963,	39.0
1976-05,	1880,	0.963,	39.0
1976-06,	 980,	0.963,	39.0
1976-07,	 716,	0.963,	39.2
1976-08,	 556,	0.963,	39.1
1976-09,	 475,	0.963,	39.8
1976-10,	 523,	0.963,	40.0
1976-11,	 589,	0.963,	40.0
1976-12,	 565,	0.963,	40.0
1977-01,	 534,	0.963,	40.0
1977-02,	 638,	0.962,	39.4
1977-03,	1535,	0.963,	39.9
1977-04,	1803,	0.963,	40.0
1977-05,	 791,	0.963,	40.0
1977-06,	 589,	0.963,	40.0
1977-07,	 547,	0.963,	40.0
1977-08,	 515,	0.963,	40.0
1977-09,	 805,	0.963,	40.0
1977-10,	 897,	0.961,	39.0
1977-11,	1113,	0.961,	39.0
1977-12,	1184,	0.961,	39.0
1978-01,	 889,	0.961,	39.0
1978-02,	 792,	0.961,	39.0
1978-03,	1229,	0.961,	39.0
1978-04,	2309,	0.961,	39.0
1978-05,	1679,	0.961,	39.0
1978-06,	 948,	0.961,	39.0
1978-07,	 968,	0.961,	39.0
1978-08,	 809,	0.961,	39.0
1978-09,	1252,	0.961,	39.0
1978-10,	1074,	0.952,	39.0
1978-11,	 855,	0.946,	39.0
1978-12,	 887,	0.946,	39.0
1979-01,	 868,	0.946,	39.0
1979-02,	 820,	0.946,	39.0
1979-03,	2505,	0.946,	39.0
1979-04,	3258,	0.946,	39.0
1979-05,	2174,	0.946,	39.0
1979-06,	1299,	0.946,	39.0
1979-07,	 794,	0.946,	39.0
1979-08,	 869,	0.946,	39.0
1979-09,	 731,	0.946,	39.0
1979-10,	 778,	0.946,	39.0
1979-11,	1087,	0.946,	39.0
1979-12,	1146,	0.946,	39.0
1980-01,	1057,	0.946,	39.0
1980-02,	 853,	0.946,	39.0
1980-03,	1086,	0.946,	39.0
1980-04,	1961,	0.946,	39.0
1980-05,	1041,	0.946,	39.0
1980-06,	1266,	0.946,	39.0
1980-07,	 705,	0.946,	39.0
1980-08,	 933,	0.946,	39.0
1980-09,	1275,	0.946,	39.0
1980-10,	 987,	0.946,	39.0
1980-11,	 838,	0.946,	39.0
1980-12,	 961,	0.946,	39.0
1981-01,	 769,	0.946,	39.0
1981-02,	1406,	0.946,	39.0
1981-03,	1301,	0.946,	39.0
1981-04,	2033,	0.946,	39.0
1981-05,	1539,	0.946,	39.0
1981-06,	1278,	0.946,	39.0
1981-07,	 809,	0.946,	39.0
1981-08,	 747,	0.946,	39.0
1981-09,	 779,	0.946,	39.0
1981-10,	1410,	0.946,	39.0
1981-11,	 977,	0.946,	39.0
1981-12,	 917,	0.946,	39.0
1982-01,	 895,	0.946,	39.0
1982-02,	 862,	0.946,	39.0
1982-03,	2031,	0.946,	39.0
1982-04,	2715,	0.946,	39.0
1982-05,	1413,	0.946,	39.0
1982-06,	 987,	0.946,	39.0
1982-07,	1148,	0.946,	39.0
1982-08,	 784,	0.946,	39.0
1982-09,	 812,	0.946,	39.0
1982-10,	 929,	0.946,	39.0
1982-11,	1526,	0.946,	39.0
1982-12,	1949,	0.946,	39.0
1983-01,	1191,	0.946,	39.0
1983-02,	1209,	0.946,	39.0
1983-03,	1878,	0.946,	39.0
1983-04,	2360,	0.946,	39.0
1983-05,	2088,	0.946,	39.0
1983-06,	1331,	0.946,	39.0
1983-07,	 742,	0.946,	39.0
1983-08,	 665,	0.946,	39.0
1983-09,	 860,	0.946,	39.0
1983-10,	1100,	0.946,	39.0
1983-11,	1113,	0.946,	39.0
1983-12,	1216,	0.946,	39.0
1984-01,	 905,	0.946,	39.0
1984-02,	1695,	0.946,	39.0
1984-03,	1403,	0.946,	39.0
1984-04,	1685,	0.946,	39.0
1984-05,	1633,	0.946,	39.0
1984-06,	1247,	0.946,	39.0
1984-07,	 772,	0.946,	39.0
1984-08,	 625,	0.946,	39.0
1984-09,	 869,	0.946,	39.0
1984-10,	1121,	0.946,	39.0
1984-11,	1527,	0.946,	39.0
1984-12,	1334,	0.946,	39.0
1985-01,	1347,	0.946,	39.0
1985-02,	1439,	0.946,	39.0
1985-03,	2759,	0.946,	39.0
1985-04,	3065,	0.946,	39.0
1985-05,	1279,	0.946,	39.0
1985-06,	 891,	0.946,	39.0
1985-07,	 657,	0.946,	39.0
1985-08,	 762,	0.946,	39.0
1985-09,	1074,	0.946,	39.0
1985-10,	1464,	0.946,	39.0
1985-11,	2384,	0.946,	39.0
1985-12,	1508,	0.946,	39.0
1986-01,	1250,	0.946,	39.0
1986-02,	1265,	0.946,	39.0
1986-03,	2235,	0.946,	39.0
1986-04,	2445,	0.946,	39.0
1986-05,	1151,	0.946,	39.0
1986-06,	1118,	0.946,	39.0
1986-07,	1070,	0.946,	39.0
1986-08,	 787,	0.946,	39.0
1986-09,	1900,	0.943,	39.0
1986-10,	2354,	0.856,	38.0
1986-11,	1105,	0.856,	38.0
1986-12,	1023,	0.856,	38.0
1987-01,	 917,	0.856,	38.0
1987-02,	 885,	0.856,	38.0
1987-03,	1138,	0.856,	38.0
1987-04,	1208,	0.856,	38.0
1987-05,	 816,	0.856,	38.0
1987-06,	 596,	0.856,	38.0
1987-07,	 510,	0.856,	38.0
1987-08,	 679,	0.856,	38.0
1987-09,	 636,	0.856,	38.0
1987-10,	 683,	0.856,	38.0
1987-11,	 874,	0.856,	38.0
1987-12,	1417,	0.856,	38.0
1988-01,	1040,	0.856,	38.0
1988-02,	1174,	0.856,	38.0
1988-03,	1267,	0.856,	38.0
1988-04,	2005,	0.946,	39.0
1988-05,	 856,	0.946,	40.0
1988-06,	 487,	0.946,	40.0
1988-07,	 431,	0.946,	40.0
1988-08,	 501,	0.946,	40.0
1988-09,	 619,	0.946,	40.0
1988-10,	 871,	0.946,	40.0
1988-11,	1850,	0.946,	40.0
1988-12,	1224,	0.946,	40.0
1989-01,	1064,	0.946,	40.0
1989-02,	 870,	0.946,	40.0
1989-03,	1483,	0.946,	40.0
1989-04,	1803,	0.946,	40.0
1989-05,	1084,	0.946,	40.0
1989-06,	1985,	0.946,	40.0
1989-07,	 708,	0.946,	40.0
1989-08,	 658,	0.946,	40.0
1989-09,	 684,	0.946,	40.0
1989-10,	 642,	0.946,	39.0
1989-11,	 940,	0.946,	39.0
1989-12,	 737,	0.946,	39.0
1990-01,	1055,	0.946,	39.0
1990-02,	1078,	0.946,	39.0
1990-03,	2114,	0.949,	39.2
1990-04,	1344,	0.965,	40.0
1990-05,	1814,	0.965,	40.0
1990-06,	1522,	0.965,	40.0
1990-07,	 913,	0.965,	40.0
1990-08,	 922,	0.965,	40.0
1990-09,	 969,	0.965,	40.0
1990-10,	1238,	0.874,	39.0
1990-11,	1428,	0.874,	39.0
1990-12,	1421,	0.874,	39.0
1991-01,	1216,	0.874,	39.0
1991-02,	1134,	0.874,	39.0
1991-03,	1785,	0.874,	39.0
1991-04,	2337,	0.874,	39.0
1991-05,	1424,	0.874,	39.0
1991-06,	1003,	0.874,	39.0
1991-07,	 719,	0.874,	39.0
1991-08,	 654,	0.874,	39.0
1991-09,	 636,	0.874,	39.0
1991-10,	1024,	0.874,	38.0
1991-11,	1528,	0.874,	38.0
1991-12,	1667,	0.874,	38.0
1992-01,	1159,	0.874,	38.0
1992-02,	1031,	0.874,	38.0
1992-03,	1571,	0.874,	38.0
1992-04,	2008,	0.874,	38.0
1992-05,	1215,	0.874,	38.0
1992-06,	 758,	0.874,	38.0
1992-07,	 862,	0.874,	38.0
1992-08,	 709,	0.874,	39.0
1992-09,	1035,	0.874,	39.0
1992-10,	 970,	0.874,	38.5
1992-11,	1887,	0.874,	38.0
1992-12,	1495,	0.874,	38.0
1993-01,	1681,	0.874,	38.0
1993-02,	1046,	0.874,	38.8
1993-03,	1548,	0.874,	38.5
1993-04,	2985,	0.965,	40.0
1993-05,	1985,	0.965,	40.0
1993-06,	2335,	0.965,	40.0
1993-07,	1663,	0.965,	40.0
1993-08,	1018,	0.965,	40.0
1993-09,	1272,	0.965,	40.0
1993-10,	1327,	0.965,	39.0
1993-11,	1217,	0.965,	39.0
1993-12,	1050,	0.965,	39.0
1994-01,	 860,	0.965,	39.0
1994-02,	1292,	0.965,	39.0
1994-03,	1766,	0.965,	39.0
1994-04,	1654,	0.965,	38.1
1994-05,	1349,	0.965,	38.0
1994-06,	 931,	0.965,	38.0
1994-07,	1224,	0.965,	38.0
1994-08,	 975,	0.965,	38.0
1994-09,	 903,	0.965,	38.0
1994-10,	 924,	0.979,	39.0
1994-11,	1223,	0.979,	39.0
1994-12,	1126,	0.979,	39.0
1995-01,	1130,	0.979,	39.0
1995-02,	 863,	0.979,	39.0
1995-03,	1462,	0.979,	39.0
1995-04,	1561,	0.979,	39.0
1995-05,	1437,	0.979,	39.0
1995-06,	 915,	0.979,	39.0
1995-07,	 732,	0.979,	40.0
1995-08,	 978,	0.979,	40.0
1995-09,	 697,	0.976,	40.0
1995-10,	 990,	0.889,	38.0
1995-11,	1297,	0.889,	38.0
1995-12,	 862,	0.889,	38.0
1996-01,	 944,	0.889,	38.0
1996-02,	1047,	0.889,	38.0
1996-03,	1210,	0.889,	38.0
1996-04,	2011,	0.889,	38.0
1996-05,	2088,	0.889,	38.0
1996-06,	2039,	0.889,	38.0
1996-07,	1037,	0.871,	37.0
1996-08,	 755,	0.871,	37.0
1996-09,	 604,	0.871,	36.9
1996-10,	 748,	0.871,	34.0
1996-11,	 979,	0.871,	34.0
1996-12,	1061,	0.871,	34.0
1997-01,	1220,	0.871,	34.0
1997-02,	1608,	0.871,	34.0
1997-03,	1753,	0.871,	34.0
1997-04,	1980,	0.871,	34.0
1997-05,	1403,	0.871,	34.0
1997-06,	1369,	0.871,	34.0
1997-07,	 790,	0.871,	34.0
1997-08,	 693,	0.871,	34.0
1997-09,	 689,	0.871,	34.7
1997-10,	 733,	0.962,	36.0
1997-11,	 798,	0.979,	37.0
1997-12,	 787,	0.979,	38.0
1998-01,	1166,	0.979,	38.0
1998-02,	1330,	0.979,	38.0
1998-03,	1846,	0.979,	38.0
1998-04,	2305,	0.979,	38.0
1998-05,	 986,	0.979,	38.0
1998-06,	 741,	0.979,	38.0
1998-07,	 608,	0.979,	38.0
1998-08,	 564,	0.979,	38.0
1998-09,	 485,	0.979,	38.0
1998-10,	 588,	0.979,	38.0
1998-11,	 743,	0.979,	38.0
1998-12,	 681,	0.979,	39.0
1999-01,	 949,	0.979,	39.0
1999-02,	1209,	0.979,	39.0
1999-03,	1082,	0.979,	39.0
1999-04,	1849,	0.979,	39.0
1999-05,	1233,	0.979,	39.0
1999-06,	 976,	0.979,	39.0
1999-07,	1012,	0.979,	39.0
1999-08,	 648,	0.979,	39.0
1999-09,	 451,	0.979,	39.0
1999-10,	 543,	0.979,	39.0
1999-11,	 572,	0.979,	39.0
1999-12,	 677,	0.979,	38.1
2000-01,	 632,	0.979,	38.0
2000-02,	 787,	0.979,	38.0
2000-03,	1180,	0.979,	38.0
2000-04,	1163,	0.979,	38.0
2000-05,	1470,	0.979,	38.0
2000-06,	1167,	0.979,	38.0
2000-07,	 806,	0.979,	38.0
2000-08,	 663,	0.979,	38.0
2000-09,	 934,	0.979,	38.0
2000-10,	 697,	0.979,	39.0
2000-11,	 874,	0.979,	39.0
2000-12,	 776,	0.979,	39.0
2001-01,	 826,	0.979,	39.0
2001-02,	1531,	0.979,	39.0
2001-03,	1372,	0.979,	39.0
2001-04,	2231,	0.979,	39.0
2001-05,	1594,	0.979,	39.0
2001-06,	1431,	0.979,	39.0
2001-07,	 631,	0.979,	39.0
2001-08,	 609,	0.979,	39.0
2001-09,	 705,	0.979,	39.0
2001-10,	1203,	0.979,	39.0
2001-11,	1117,	0.979,	39.0
2001-12,	1272,	0.979,	39.0
2002-01,	 953,	0.979,	39.0
2002-02,	1148,	0.979,	39.0
2002-03,	1651,	0.979,	39.0
2002-04,	2288,	0.979,	39.0
2002-05,	1971,	0.979,	39.0
2002-06,	1477,	0.979,	39.0
2002-07,	 708,	0.979,	39.0
2002-08,	 766,	0.979,	39.0
2002-09,	 565,	0.979,	39.0
2002-10,	 983,	0.979,	38.0
2002-11,	 815,	0.979,	38.0
2002-12,	 698,	0.979,	38.0
2003-01,	 598,	0.979,	38.0
2003-02,	 572,	0.979,	38.0
2003-03,	 988,	0.979,	38.0
2003-04,	1637,	0.979,	38.0
2003-05,	1609,	0.979,	38.0
2003-06,	 907,	0.979,	38.0
2003-07,	 604,	0.979,	38.0
2003-08,	 578,	0.979,	38.0
2003-09,	 558,	0.979,	38.1
2003-10,	 641,	0.979,	38.0
2003-11,	1199,	0.979,	38.0
2003-12,	 962,	0.979,	38.0
2004-01,	 851,	0.979,	38.0
2004-02,	 826,	0.979,	38.0
2004-03,	2147,	0.979,	38.0
2004-04,	2095,	0.979,	38.0
2004-05,	2436,	0.979,	38.0
2004-06,	2273,	0.979,	38.0
2004-07,	1080,	0.979,	38.0
2004-08,	 686,	0.979,	38.0
2004-09,	 582,	0.979,	38.0
2004-10,	 731,	0.979,	38.0
2004-11,	 995,	0.979,	38.0
2004-12,	1240,	0.979,	38.0
2005-01,	1485,	0.979,	38.0
2005-02,	1484,	0.979,	38.0
2005-03,	1423,	0.979,	38.0
2005-04,	1739,	0.979,	38.0
2005-05,	 955,	0.979,	38.0
2005-06,	 734,	0.979,	38.0
2005-07,	 548,	0.979,	38.0
2005-08,	 503,	0.979,	38.0
2005-09,	 485,	0.979,	38.0
2005-10,	 642,	0.979,	38.0
2005-11,	 860,	0.979,	38.0
2005-12,	 853,	0.979,	38.0
2006-01,	1171,	0.979,	38.0
2006-02,	1162,	0.979,	38.0
2006-03,	1572,	0.979,	38.0
2006-04,	1590,	0.979,	38.0
2006-05,	1651,	0.979,	38.0
2006-06,	 887,	0.979,	38.0
2006-07,	 695,	0.979,	38.0
2006-08,	 642,	0.979,	38.0
2006-09,	 655,	0.979,	38.0
2006-10,	1019,	0.979,	37.0
2006-11,	 958,	0.979,	37.4
2006-12,	1543,	0.979,	38.0
2007-01,	1367,	0.979,	38.0
2007-02,	 825,	0.979,	38.0
2007-03,	2011,	0.979,	38.0
2007-04,	1896,	0.979,	38.0
2007-05,	1139,	0.979,	38.0
2007-06,	 777,	0.979,	38.0
2007-07,	 502,	0.979,	38.0
2007-08,	 739,	0.979,	38.0
2007-09,	 622,	0.979,	38.0
2007-10,	 784,	0.979,	38.0
2007-11,	 722,	0.979,	38.0
2007-12,	 907,	0.979,	38.0
2008-01,	1569,	0.979,	38.0
2008-02,	1486,	0.979,	38.0
2008-03,	1658,	0.979,	38.0
2008-04,	2959,	0.979,	38.0
2008-05,	1362,	0.979,	38.0
2008-06,	1784,	0.979,	38.0
2008-07,	1017,	0.979,	38.0
2008-08,	 555,	0.979,	38.0
2008-09,	1089,	0.979,	38.0
2008-10,	 759,	0.979,	38.0
2008-11,	 798,	0.979,	38.0
2008-12,	1203,	0.979,	38.0
2009-01,	1145,	0.979,	38.0
2009-02,	1524,	0.979,	38.0
2009-03,	2130,	0.979,	38.0
2009-04,	2086,	0.979,	38.0
2009-05,	1763,	0.979,	38.0
2009-06,	1302,	0.979,	38.0
2009-07,	 677,	0.979,	38.0
2009-08,	 698,	0.979,	38.0
2009-09,	 571,	0.979,	38.0
2009-10,	 969,	0.979,	38.0
2009-11,	1089,	0.979,	38.0
2009-12,	 995,	0.979,	38.0
2010-01,	 998,	0.979,	38.0
2010-02,	 848,	0.979,	38.0
2010-03,	1602,	0.979,	38.0
2010-04,	1250,	0.979,	38.0
2010-05,	1204,	0.979,	38.0
2010-06,	1420,	0.979,	38.0
2010-07,	1334,	0.979,	38.0
2010-08,	 913,	0.979,	38.0
2010-09,	1043,	0.979,	38.0
2010-10,	 952,	0.979,	38.0
2010-11,	 954,	0.979,	38.0
2010-12,	 880,	0.979,	38.0
2011-01,	 843,	0.979,	38.0
2011-02,	 995,	0.979,	38.0
2011-03,	1761,	0.979,	38.0
2011-04,	2807,	0.979,	38.0
2011-05,	2331,	0.979,	38.0
2011-06,	1522,	0.979,	38.0
2011-07,	 981,	0.979,	38.0
2011-08,	 815,	0.979,	38.0
2011-09,	 621,	0.979,	38.0
2011-10,	 878,	0.979,	36.0
2011-11,	1168,	0.979,	36.0
2011-12,	1293,	0.979,	36.0
2012-01,	1135,	0.979,	36.0
2012-02,	1078,	0.979,	36.0
2012-03,	1919,	0.979,	36.0
2012-04,	1189,	0.979,	36.0
2012-05,	1335,	0.979,	36.0
2012-06,	 703,	0.979,	36.0
2012-07,	 512,	0.979,	36.0
2012-08,	 494,	0.979,	36.0
2012-09,	 439,	0.979,	36.0
2012-10,	 759,	0.979,	36.0
2012-11,	 716,	0.979,	36.0
2012-12,	 829,	0.979,	36.0
2013-01,	 922,	0.979,	36.0
2013-02,	1234,	0.979,	36.0
2013-03,	1359,	0.979,	36.0
2013-04,	3306,	0.979,	36.0
2013-05,	2028,	0.979,	36.0
2013-06,	1339,	0.979,	36.0
2013-07,	 905,	0.979,	36.0
2013-08,	 688,	0.979,	36.0
2013-09,	 629,	0.974,	36.0
2013-10,	 643,	0.838,	35.0
2013-11,	1231,	0.838,	35.0
2013-12,	 837,	0.838,	35.0
2014-01,	 858,	0.838,	35.0
2014-02,	 776,	0.838,	35.0
2014-03,	1257,	0.838,	35.0
2014-04,	2423,	0.838,	35.0
2014-05,	2055,	0.838,	35.0
2014-06,	1271,	0.838,	36.0
2014-07,	 946,	0.838,	36.0
2014-08,	 638,	0.838,	36.0
2014-09,	 933,	0.838,	36.0
2014-10,	1079,	0.838,	36.0
2014-11,	1154,	0.838,	36.0
2014-12,	1173,	0.838,	36.0
2015-01,	 880,	0.838,	36.0
2015-02,	 717,	0.838,	36.0
2015-03,	1145,	0.838,	36.0
2015-04,	1672,	0.838,	36.0
2015-05,	1184,	0.838,	36.0
2015-06,	1463,	0.838,	36.0
2015-07,	 970,	0.838,	36.0
2015-08,	 630,	0.838,	36.0
2015-09,	 681,	0.838,	36.0
2015-10,	 688,	0.979,	37.0
2015-11,	1124,	0.979,	37.0
2015-12,	1811,	0.975,	37.0
2016-01,	1328,	0.979,	37.0
2016-02,	1323,	0.979,	37.0
2016-03,	2243,	0.966,	36.9
2016-04,	2351,	0.979,	37.0
2016-05,	1380,	0.979,	37.0
2016-06,	1033,	0.979,	37.0
2016-07,	 735,	0.979,	37.0
2016-08,	 865,	0.979,	37.0
2016-09,	1008,	0.979,	37.0
2016-10,	1241,	0.979,	37.0
2016-11,	1117,	0.979,	37.0
2016-12,	1264,	0.979,	37.0
2017-01,	1648,	0.979,	37.0
2017-02,	1571,	0.979,	37.0
2017-03,	2023,	0.979,	37.0
2017-04,	2792,	0.979,	37.0
2017-05,	2083,	0.979,	37.0
2017-06,	1806,	0.979,	37.0
2017-07,	1287,	0.975,	37.0
2017-08,	 878,	0.975,	37.0
2017-09,	 774,	0.974,	37.0
2017-10,	1168,	0.838,	35.9
2017-11,	1387,	0.838,	36.0
2017-12,	1029,	0.838,	36.0
2018-01,	1073,	0.838,	36.0
2018-02,	1657,	0.838,	36.0
2018-03,	1404,	0.838,	36.0
2018-04,	1743,	0.838,	36.0
2018-05,	1994,	0.838,	36.0
2018-06,	1216,	0.838,	36.0
2018-07,	 697,	0.838,	36.0
2018-08,	 734,	0.838,	36.0
2018-09,	1064,	0.918,	36.6
2018-10,	1950,	0.977,	36.8
2018-11,	1333,	0.969,	36.0
2018-12,	1172,	0.969,	36.0
2019-01,	1209,	0.969,	36.0
2019-02,	1429,	0.969,	36.0
2019-03,	2599,	0.969,	36.0
2019-04,	2870,	0.969,	36.0
2019-05,	2697,	0.969,	36.0
2019-06,	1742,	0.969,	36.0
2019-07,	1051,	0.969,	36.0
2019-08,	 794,	0.969,	36.0
2019-09,	1684,	0.969,	36.0
2019-10,	2370,	0.969,	36.0
2019-11,	1910,	0.969,	36.0
2019-12,	1791,	0.969,	36.0
2020-01,	2054,	0.969,	36.0
2020-02,	1365,	0.969,	36.0
2020-03,	2700,	0.969,	36.0
