Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec
1990,  50.170,  37.290,  39.620,  58.170,  61.500, 128.310,  81.480,  56.120, 102.440, 105.580,  47.310,  48.080
1991,  45.900,  22.880,  62.240,  68.560,  91.520,  86.810, 123.480,  46.940, 122.470, 105.830, 118.010,  44.060
1992,  41.330,  40.000,  26.870,  56.490,  60.260,  55.760, 128.110,  86.840, 119.310,  60.110,  71.440,  78.610
1993,  45.410,   9.700,  19.010,  73.490,  96.220,  88.240, 109.000,  81.170,  91.360,  78.470,  49.830,  38.390
1994,  45.780,  17.420,  34.990,  73.850,  65.010,  86.540,  95.580,  89.370,  77.570,  55.680,  60.010,  15.430
1995,  42.970,  47.680,  42.230,  62.150,  92.400,  45.650, 107.270,  78.910, 120.400, 151.780,  74.810,  66.750
1996,  95.400,  62.890,  33.520,  80.080,  42.150,  89.200, 147.940,  79.450,  96.400, 102.290,  74.690,  83.680
1997,  93.470,  18.560,  58.340,  26.290,  71.800,  76.870,  72.090,  62.680,  74.090,  68.340,  65.930,  35.060
1998,  45.940,  20.410,  70.640,  32.520,  53.200,  80.560,  70.970,  79.180,  89.940,  88.870,  72.350,  52.900
1999,  64.080,  56.770,  25.330,  42.700, 117.270,  92.480, 167.390,  85.660, 113.570,  92.260,  33.850,  48.210
2000,  54.690,  30.020,  63.700,  39.020,  69.950, 112.960,  73.260,  72.920,  61.580,  48.330,  60.180,  56.090
2001,  49.000,  60.480,  30.740, 142.750,  79.480,  74.570,  70.620,  83.680,  80.680, 113.950,  80.070,  54.110
2002,  28.790,  50.550,  70.650,  70.150,  70.210, 101.510,  83.200,  77.750, 110.330, 128.750,  38.190,  32.880
2003,  31.920,  28.110,  50.540,  80.650,  86.600,  54.890, 109.690,  70.250,  98.590,  63.360,  66.080,  46.400
2004,  52.500,  33.920,  67.580,  56.060, 111.370,  62.890,  73.670, 101.640,  69.970, 128.960,  42.880,  73.330
2005,  48.110,  37.120,  26.530,  33.660,  87.120,  81.540,  59.050,  58.890,  93.910, 129.690, 100.180,  46.940
2006,  43.930,  39.630,  45.830,  35.610,  94.290,  36.100,  88.750,  50.590,  76.230,  65.120,  37.990,  54.350
2007,  38.850,  23.530,  46.760,  67.210,  62.690,  85.120,  83.110,  53.640, 157.560, 154.250,  48.710,  67.130
2008,  52.120,  30.010,  29.690,  89.560,  83.650, 112.780, 108.850,  43.590,  96.530,  63.450,  54.830,  72.200
2009,  35.910,  40.370,  40.820,  72.790,  62.920,  70.730,  73.560, 102.770,  34.920, 102.950,  38.940,  62.050
2010,  31.750,  21.870,  11.010,  24.710,  49.970, 121.350,  94.760,  87.980, 174.200,  64.120,  69.910,  47.730
2011,  42.960,  21.800,  31.970,  90.300,  80.320,  94.420,  64.380,  76.470,  92.270,  68.990,  48.990,  43.990
2012,  58.510,  30.560,  54.290,  57.300, 116.390, 113.140,  87.040,  57.020,  59.880, 109.550,  50.810,  39.310
2013,  58.390,  48.910,  51.020,  97.430, 109.040,  89.100, 138.940, 101.560,  67.430,  96.710,  95.120,  56.900
2014,  46.580,  47.250,  40.550,  92.660,  81.130, 119.670,  88.470,  78.250, 106.630, 121.070,  96.790,  52.170
2015,  37.830,  26.470,  38.330,  51.320,  88.050,  83.440,  58.810,  81.630,  62.120,  65.190,  80.240, 102.210
2016,  47.840,  49.000,  62.670,  70.180,  66.410, 112.070, 120.530, 102.280, 108.510,  79.550,  58.140,  75.250
2017,  55.860,  58.450,  39.070,  90.710,  84.930, 125.140,  76.610, 133.230, 106.660, 144.870,  65.690,  69.240
2018,  42.840,  38.250,  14.890,  45.440,  73.620,  97.830,  69.740,  96.800, 122.680, 156.240,  73.440,  46.160
2019,  48.490,  93.880,  35.770, 100.580,  89.420,  79.080,  77.820,  69.100, 140.360, 135.120,  74.880,  88.530
2020,  56.190,  28.250,  67.850,  63.690,  44.290,  85.640, 114.930,  92.390,  78.590,  98.780,  60.540,  44.560
2021,  24.730,  39.270,  54.330,  79.040,  46.920,  83.480,  64.000,  64.660,  90.970,  58.320,  79.160,  80.410
2022,  47.540,  55.020,  60.620, 112.900, 100.000,  82.890,  94.460,  68.290,  83.490,  68.370, 100.210,  76.600
2023,  52.790,  48.440,  39.670, 120.070,  54.610,  60.410,  92.520,  83.390,  54.700,  79.820,  46.590,  49.680
2024,  36.090,  28.990,  49.520,  76.990,  81.720, 153.800,  53.900,  83.670,  27.400,  56.020, 122.470,  66.380
