YYYY-MM,	flow_cms,	fraction_gauged,	total_gauges
1953-05,	 844.8,	0.936,	20.00
1953-06,	 254.9,	0.936,	20.00
1953-07,	 132.5,	0.936,	20.00
1953-08,	 105.1,	0.936,	20.00
1953-09,	  62.4,	0.936,	20.00
1953-10,	  53.8,	0.936,	20.00
1953-11,	  73.6,	0.936,	20.00
1953-12,	 160.9,	0.936,	20.00
1954-01,	 317.4,	0.936,	20.00
1954-02,	 682.4,	0.936,	20.00
1954-03,	1279.1,	0.936,	20.00
1954-04,	1457.7,	0.899,	19.43
1954-05,	 357.7,	0.870,	19.00
1954-06,	 223.8,	0.881,	19.17
1954-07,	  97.1,	0.936,	20.00
1954-08,	 146.2,	0.936,	20.00
1954-09,	  74.6,	0.936,	20.00
1954-10,	1019.4,	0.936,	20.00
1954-11,	 375.7,	0.936,	20.00
1954-12,	 700.0,	0.936,	20.00
1955-01,	 823.2,	0.936,	20.00
1955-02,	 909.9,	0.936,	20.00
1955-03,	1903.8,	0.936,	20.00
1955-04,	 842.8,	0.936,	20.00
1955-05,	 217.9,	0.936,	20.00
1955-06,	 136.1,	0.936,	20.00
1955-07,	 115.7,	0.936,	20.00
1955-08,	 100.3,	0.936,	20.00
1955-09,	  50.4,	0.936,	20.00
1955-10,	 199.9,	0.936,	21.00
1955-11,	 662.6,	0.936,	21.00
1955-12,	 411.6,	0.936,	21.00
1956-01,	 179.4,	0.936,	21.00
1956-02,	1302.1,	0.936,	21.00
1956-03,	1838.3,	0.936,	21.00
1956-04,	1202.4,	0.936,	21.00
1956-05,	1656.6,	0.936,	21.00
1956-06,	 487.4,	0.936,	21.00
1956-07,	 238.7,	0.936,	21.00
1956-08,	 421.9,	0.936,	21.00
1956-09,	 306.3,	0.936,	21.00
1956-10,	 134.5,	0.936,	21.00
1956-11,	 162.5,	0.936,	21.00
1956-12,	 493.0,	0.936,	21.00
1957-01,	 664.4,	0.936,	21.00
1957-02,	 771.3,	0.936,	21.00
1957-03,	 631.5,	0.936,	22.00
1957-04,	2281.2,	0.936,	22.00
1957-05,	 617.5,	0.936,	21.42
1957-06,	 529.7,	0.936,	21.00
1957-07,	 524.0,	0.936,	21.29
1957-08,	  99.5,	0.936,	22.00
1957-09,	 161.6,	0.936,	22.00
1957-10,	 197.8,	0.936,	22.00
1957-11,	 402.7,	0.936,	22.00
1957-12,	1253.7,	0.936,	22.00
1958-01,	 394.7,	0.936,	22.00
1958-02,	 429.7,	0.936,	22.00
1958-03,	 783.3,	0.936,	23.00
1958-04,	 652.1,	0.936,	23.00
1958-05,	 355.5,	0.936,	22.00
1958-06,	 516.4,	0.936,	22.00
1958-07,	 597.0,	0.936,	22.00
1958-08,	 579.8,	0.936,	22.00
1958-09,	 367.7,	0.936,	22.00
1958-10,	 144.5,	0.936,	22.00
1958-11,	 549.4,	0.936,	22.00
1958-12,	 292.2,	0.936,	22.00
1959-01,	1274.7,	0.936,	22.00
1959-02,	1941.9,	0.936,	22.00
1959-03,	1503.4,	0.936,	23.00
1959-04,	1423.0,	0.936,	23.00
1959-05,	 764.8,	0.936,	22.23
1959-06,	 244.9,	0.936,	22.00
1959-07,	 139.8,	0.936,	22.00
1959-08,	 105.7,	0.936,	22.00
1959-09,	 109.4,	0.936,	22.00
1959-10,	 407.8,	0.936,	22.00
1959-11,	 650.5,	0.936,	22.00
1959-12,	1023.5,	0.936,	22.00
1960-01,	1153.6,	0.936,	22.00
1960-02,	1096.4,	0.936,	22.00
1960-03,	 765.8,	0.936,	22.00
1960-04,	1340.5,	0.936,	23.00
1960-05,	 643.2,	0.936,	22.48
1960-06,	 563.9,	0.936,	22.00
1960-07,	 186.6,	0.936,	22.00
1960-08,	 128.6,	0.936,	22.00
1960-09,	  88.8,	0.936,	22.00
1960-10,	  84.0,	0.936,	22.00
1960-11,	 111.5,	0.936,	22.00
1960-12,	  81.4,	0.936,	22.00
1961-01,	  95.7,	0.936,	22.00
1961-02,	 705.0,	0.936,	22.04
1961-03,	1218.9,	0.936,	24.00
1961-04,	2065.9,	0.936,	24.00
1961-05,	 601.3,	0.936,	24.00
1961-06,	 321.7,	0.936,	23.00
1961-07,	 159.1,	0.936,	23.00
1961-08,	 189.6,	0.936,	23.00
1961-09,	 145.2,	0.936,	23.00
1961-10,	 107.0,	0.936,	23.00
1961-11,	 278.2,	0.936,	23.00
1961-12,	 294.8,	0.969,	24.00
1962-01,	 660.4,	0.942,	23.16
1962-02,	 633.7,	0.936,	23.00
1962-03,	1488.4,	0.953,	24.13
1962-04,	 534.7,	0.969,	25.00
1962-05,	 226.4,	0.969,	24.00
1962-06,	 152.6,	0.969,	24.00
1962-07,	  85.7,	0.969,	24.00
1962-08,	  84.5,	0.969,	24.00
1962-09,	  86.2,	0.969,	24.00
1962-10,	 132.6,	0.969,	23.23
1962-11,	 321.7,	0.969,	23.03
1962-12,	 229.9,	0.969,	23.03
1963-01,	 190.1,	0.958,	22.68
1963-02,	 133.8,	0.936,	22.04
1963-03,	1887.1,	0.941,	22.45
1963-04,	 647.3,	0.969,	24.00
1963-05,	 271.0,	0.969,	23.03
1963-06,	 190.3,	0.969,	23.03
1963-07,	  99.1,	0.969,	23.45
1963-08,	  94.4,	0.969,	24.00
1963-09,	  57.8,	0.969,	24.00
1963-10,	  49.9,	0.969,	26.00
1963-11,	 106.8,	0.969,	26.00
1963-12,	 128.8,	0.969,	26.00
1964-01,	 307.8,	0.936,	25.00
1964-02,	 155.1,	0.936,	25.00
1964-03,	1369.4,	0.966,	26.90
1964-04,	1486.3,	0.969,	27.00
1964-05,	 387.5,	0.969,	26.00
1964-06,	 180.2,	0.968,	26.20
1964-07,	  85.1,	0.969,	27.26
1964-08,	 136.6,	0.969,	28.00
1964-09,	  73.2,	0.969,	28.00
1964-10,	  70.3,	0.969,	28.00
1964-11,	  93.3,	0.969,	28.90
1964-12,	 296.0,	0.962,	28.77
1965-01,	 696.9,	0.936,	28.00
1965-02,	1024.7,	0.936,	28.00
1965-03,	1427.4,	0.965,	29.71
1965-04,	1240.3,	0.969,	30.00
1965-05,	 343.6,	0.969,	29.00
1965-06,	 165.6,	0.969,	29.00
1965-07,	  78.9,	0.969,	29.00
1965-08,	  76.7,	0.969,	29.00
1965-09,	  89.7,	0.969,	29.00
1965-10,	 231.2,	0.969,	29.00
1965-11,	 327.8,	0.945,	28.27
1965-12,	 667.1,	0.936,	28.00
1966-01,	 493.9,	0.936,	28.00
1966-02,	 758.3,	0.936,	28.00
1966-03,	 835.3,	0.936,	29.00
1966-04,	 637.7,	0.936,	29.00
1966-05,	 689.8,	0.936,	28.00
1966-06,	 180.5,	0.936,	28.00
1966-07,	 288.3,	0.936,	28.00
1966-08,	 106.6,	0.936,	28.00
1966-09,	  75.7,	0.936,	28.00
1966-10,	  73.1,	0.936,	29.00
1966-11,	 542.2,	0.936,	29.00
1966-12,	1602.2,	0.936,	29.00
1967-01,	 415.6,	0.936,	29.00
1967-02,	 784.1,	0.936,	29.71
1967-03,	1449.2,	0.936,	30.00
1967-04,	1044.3,	0.936,	30.00
1967-05,	 930.5,	0.952,	30.48
1967-06,	 271.5,	0.969,	31.00
1967-07,	 237.8,	0.949,	30.39
1967-08,	 158.7,	0.964,	30.84
1967-09,	 159.7,	0.969,	31.00
1967-10,	 310.8,	0.945,	30.26
1967-11,	 649.9,	0.961,	30.73
1967-12,	1323.5,	0.944,	30.23
1968-01,	 815.9,	0.936,	30.00
1968-02,	1223.3,	0.936,	30.00
1968-03,	1077.2,	0.936,	30.00
1968-04,	 629.2,	0.958,	30.67
1968-05,	 777.9,	0.964,	30.84
1968-06,	 554.3,	0.957,	30.63
1968-07,	 312.7,	0.969,	31.00
1968-08,	 241.3,	0.947,	30.32
1968-09,	 159.1,	0.943,	30.20
1968-10,	 179.1,	0.969,	31.00
1968-11,	 560.0,	0.969,	31.00
1968-12,	1067.2,	0.969,	31.00
1969-01,	1467.8,	0.936,	30.00
1969-02,	 907.6,	0.936,	30.00
1969-03,	 591.6,	0.936,	30.90
1969-04,	1719.0,	0.969,	32.00
1969-05,	1224.4,	0.964,	31.84
1969-06,	 410.5,	0.949,	31.37
1969-07,	 807.5,	0.968,	31.97
1969-08,	 141.1,	0.969,	32.00
1969-09,	 115.8,	0.969,	32.00
1969-10,	 144.3,	0.969,	32.00
1969-11,	 600.7,	0.969,	32.00
1969-12,	 431.7,	0.969,	32.00
1970-01,	 388.3,	0.948,	33.00
1970-02,	 843.2,	0.948,	33.00
1970-03,	1016.7,	0.948,	33.00
1970-04,	1302.4,	0.948,	33.00
1970-05,	 656.6,	0.948,	33.00
1970-06,	 310.6,	0.948,	33.00
1970-07,	 245.5,	0.948,	33.00
1970-08,	 135.7,	0.948,	33.00
1970-09,	 197.3,	0.948,	33.00
1970-10,	 310.2,	0.948,	33.00
1970-11,	 614.2,	0.948,	33.00
1970-12,	 705.8,	0.948,	33.00
1971-01,	 312.1,	0.980,	33.97
1971-02,	1550.1,	0.957,	33.25
1971-03,	1140.0,	0.981,	34.00
1971-04,	 642.7,	0.981,	34.00
1971-05,	 488.5,	0.981,	34.00
1971-06,	 315.3,	0.981,	35.00
1971-07,	 126.4,	0.981,	35.00
1971-08,	  84.1,	0.981,	35.00
1971-09,	 114.1,	0.981,	35.00
1971-10,	 114.3,	0.981,	35.00
1971-11,	 164.7,	0.981,	35.00
1971-12,	 688.8,	0.981,	35.00
1972-01,	 552.3,	0.981,	34.45
1972-02,	 332.7,	0.981,	34.00
1972-03,	1538.6,	0.981,	34.48
1972-04,	1644.2,	0.981,	34.93
1972-05,	 592.9,	0.981,	35.00
1972-06,	 586.9,	0.981,	35.00
1972-07,	 398.5,	0.981,	35.00
1972-08,	 192.4,	0.981,	35.00
1972-09,	 551.6,	0.981,	35.00
1972-10,	 482.2,	0.981,	36.00
1972-11,	1517.7,	0.981,	36.00
1972-12,	1322.7,	0.981,	35.39
1973-01,	 816.6,	0.981,	35.42
1973-02,	 628.6,	0.981,	35.32
1973-03,	2261.5,	0.981,	36.00
1973-04,	1058.7,	0.981,	36.00
1973-05,	 775.1,	0.981,	36.00
1973-06,	 879.0,	0.981,	36.00
1973-07,	 381.8,	0.981,	36.00
1973-08,	 212.1,	0.981,	36.00
1973-09,	  96.8,	0.981,	36.00
1973-10,	 146.7,	0.981,	36.00
1973-11,	 466.7,	0.981,	36.00
1973-12,	 849.4,	0.981,	36.00
1974-01,	1623.4,	0.981,	36.00
1974-02,	 955.4,	0.981,	36.00
1974-03,	1783.0,	0.981,	36.00
1974-04,	1285.9,	0.981,	36.00
1974-05,	 968.9,	0.981,	37.00
1974-06,	 305.1,	0.981,	37.00
1974-07,	 196.1,	0.981,	37.00
1974-08,	 125.7,	0.981,	37.00
1974-09,	 121.7,	0.981,	37.00
1974-10,	 120.9,	0.981,	37.00
1974-11,	 503.6,	0.981,	37.00
1974-12,	 822.9,	0.981,	37.00
1975-01,	1152.6,	0.981,	37.00
1975-02,	1457.0,	0.981,	37.00
1975-03,	1219.1,	0.981,	37.00
1975-04,	 798.8,	0.981,	37.00
1975-05,	 580.5,	0.981,	37.00
1975-06,	 646.6,	0.981,	37.00
1975-07,	 175.0,	0.981,	37.00
1975-08,	 316.2,	0.981,	37.00
1975-09,	 512.1,	0.981,	37.00
1975-10,	 247.7,	0.981,	37.00
1975-11,	 290.7,	0.981,	37.00
1975-12,	 932.4,	0.981,	37.00
1976-01,	 827.3,	0.981,	37.00
1976-02,	2617.2,	0.981,	37.00
1976-03,	1789.5,	0.981,	37.00
1976-04,	 649.1,	0.981,	37.00
1976-05,	 543.0,	0.981,	37.00
1976-06,	 252.2,	0.981,	37.00
1976-07,	 355.8,	0.981,	37.00
1976-08,	 187.4,	0.998,	38.00
1976-09,	 202.9,	0.998,	38.00
1976-10,	 269.8,	0.998,	38.23
1976-11,	 263.5,	0.998,	39.00
1976-12,	 234.0,	0.998,	39.00
1977-01,	 124.1,	0.998,	39.00
1977-02,	 633.3,	0.998,	39.00
1977-03,	1894.0,	0.998,	39.00
1977-04,	1315.5,	0.998,	39.00
1977-05,	 418.5,	0.998,	40.00
1977-06,	 156.3,	0.998,	40.00
1977-07,	 356.4,	0.998,	39.42
1977-08,	 375.3,	0.998,	39.00
1977-09,	 758.9,	0.998,	39.00
1977-10,	 449.2,	0.998,	39.00
1977-11,	 613.1,	0.998,	39.00
1977-12,	2064.5,	0.998,	39.00
1978-01,	 565.2,	0.998,	39.00
1978-02,	 304.2,	0.998,	39.00
1978-03,	2783.6,	0.998,	39.00
1978-04,	1830.2,	0.998,	39.00
1978-05,	 643.0,	0.998,	37.45
1978-06,	 278.4,	0.998,	36.00
1978-07,	 206.8,	0.998,	36.00
1978-08,	 113.2,	0.998,	36.00
1978-09,	 125.4,	0.998,	36.00
1978-10,	 169.5,	0.998,	36.00
1978-11,	 165.0,	0.998,	36.00
1978-12,	 397.2,	0.998,	36.00
1979-01,	 637.7,	0.998,	36.00
1979-02,	 519.1,	0.998,	36.00
1979-03,	2031.5,	0.998,	36.00
1979-04,	1758.6,	0.998,	36.00
1979-05,	 667.1,	0.998,	36.00
1979-06,	 274.5,	0.998,	36.00
1979-07,	 286.8,	0.998,	36.00
1979-08,	 396.5,	0.998,	36.00
1979-09,	 437.6,	0.998,	36.00
1979-10,	 327.7,	0.998,	36.00
1979-11,	 711.6,	0.998,	36.00
1979-12,	1300.8,	0.998,	36.00
1980-01,	 599.6,	0.988,	35.10
1980-02,	 401.2,	0.987,	34.41
1980-03,	1746.6,	0.987,	34.00
1980-04,	1378.0,	0.987,	34.00
1980-05,	 457.2,	0.987,	34.00
1980-06,	 760.3,	0.987,	34.00
1980-07,	 348.9,	0.987,	34.00
1980-08,	 498.7,	0.987,	34.00
1980-09,	 265.3,	0.987,	34.00
1980-10,	 262.7,	0.987,	33.00
1980-11,	 248.4,	0.987,	33.00
1980-12,	 449.0,	0.987,	33.00
1981-01,	 247.7,	0.987,	33.00
1981-02,	1937.0,	0.987,	33.00
1981-03,	 527.3,	0.987,	33.00
1981-04,	 999.0,	0.987,	33.00
1981-05,	 724.6,	0.987,	33.00
1981-06,	1504.0,	0.987,	33.00
1981-07,	 328.9,	0.987,	33.00
1981-08,	 237.2,	0.987,	33.00
1981-09,	 849.2,	0.985,	32.90
1981-10,	 770.7,	0.943,	30.00
1981-11,	 537.1,	0.943,	30.00
1981-12,	 668.3,	0.943,	30.55
1982-01,	 814.2,	0.943,	31.00
1982-02,	1081.3,	0.943,	31.00
1982-03,	2892.5,	0.943,	31.26
1982-04,	1311.3,	0.943,	32.00
1982-05,	 468.7,	0.943,	32.00
1982-06,	 549.7,	0.943,	32.00
1982-07,	 336.7,	0.943,	32.00
1982-08,	 129.4,	0.943,	32.00
1982-09,	 155.6,	0.943,	32.00
1982-10,	 141.4,	0.943,	32.00
1982-11,	 882.6,	0.943,	32.00
1982-12,	1503.3,	0.943,	32.00
1983-01,	 433.1,	0.943,	32.00
1983-02,	 591.5,	0.943,	32.00
1983-03,	 666.3,	0.943,	32.00
1983-04,	1267.2,	0.943,	32.00
1983-05,	1254.1,	0.943,	32.00
1983-06,	 356.6,	0.943,	32.00
1983-07,	 344.3,	0.943,	32.00
1983-08,	 235.6,	0.943,	32.00
1983-09,	 154.9,	0.943,	32.17
1983-10,	 258.5,	0.943,	33.00
1983-11,	1071.9,	0.943,	33.00
1983-12,	1318.5,	0.943,	33.00
1984-01,	 312.7,	0.943,	33.00
1984-02,	1689.7,	0.943,	33.00
1984-03,	1681.5,	0.943,	33.00
1984-04,	1450.1,	0.943,	33.00
1984-05,	1033.6,	0.943,	32.10
1984-06,	 444.9,	0.943,	32.00
1984-07,	 195.2,	0.943,	32.00
1984-08,	 166.0,	0.943,	32.00
1984-09,	 197.5,	0.943,	32.00
1984-10,	 179.3,	0.943,	31.13
1984-11,	 501.2,	0.943,	31.00
1984-12,	 840.3,	0.943,	31.00
1985-01,	 721.0,	0.943,	31.00
1985-02,	1676.6,	0.943,	31.00
1985-03,	1804.3,	0.943,	31.00
1985-04,	1274.7,	0.943,	31.00
1985-05,	 265.2,	0.943,	31.00
1985-06,	 308.6,	0.943,	31.00
1985-07,	 191.8,	0.943,	31.00
1985-08,	 170.2,	0.943,	31.00
1985-09,	 200.1,	0.943,	31.00
1985-10,	 295.4,	0.935,	30.52
1985-11,	1710.3,	0.927,	30.00
1985-12,	 940.1,	0.927,	30.00
1986-01,	 669.8,	0.927,	30.00
1986-02,	1262.4,	0.927,	30.00
1986-03,	1540.6,	0.927,	30.00
1986-04,	 612.3,	0.927,	30.00
1986-05,	 458.5,	0.927,	30.58
1986-06,	 764.1,	0.927,	31.00
1986-07,	 537.5,	0.927,	31.00
1986-08,	 227.6,	0.927,	31.00
1986-09,	 515.2,	0.927,	31.00
1986-10,	 994.0,	0.927,	30.00
1986-11,	 585.5,	0.927,	30.00
1986-12,	 979.2,	0.927,	30.00
1987-01,	 430.0,	0.927,	30.00
1987-02,	 390.5,	0.927,	30.00
1987-03,	 810.2,	0.927,	30.00
1987-04,	1018.2,	0.927,	30.00
1987-05,	 298.9,	0.953,	30.81
1987-06,	 385.9,	0.959,	31.00
1987-07,	 559.8,	0.959,	31.00
1987-08,	 218.0,	0.959,	31.00
1987-09,	 240.1,	0.959,	31.00
1987-10,	 272.4,	0.959,	34.00
1987-11,	 323.9,	0.959,	34.00
1987-12,	1001.6,	0.959,	34.00
1988-01,	 427.2,	0.959,	34.00
1988-02,	 877.0,	0.959,	34.00
1988-03,	 879.5,	0.963,	34.23
1988-04,	 725.9,	0.975,	35.00
1988-05,	 259.1,	0.975,	35.00
1988-06,	  83.2,	0.975,	35.00
1988-07,	  98.7,	0.975,	35.00
1988-08,	 121.6,	0.975,	35.00
1988-09,	 130.7,	0.975,	35.00
1988-10,	 259.2,	0.975,	35.00
1988-11,	 712.1,	0.975,	35.00
1988-12,	 459.7,	0.975,	35.00
1989-01,	 831.9,	0.975,	35.00
1989-02,	 434.4,	0.975,	35.00
1989-03,	 645.1,	0.975,	35.00
1989-04,	1069.1,	0.975,	35.00
1989-05,	1018.5,	0.975,	35.00
1989-06,	1263.4,	0.975,	35.00
1989-07,	 383.3,	0.975,	35.00
1989-08,	 127.9,	0.975,	35.00
1989-09,	 209.1,	0.975,	35.00
1989-10,	 174.9,	0.975,	34.00
1989-11,	 465.0,	0.975,	34.00
1989-12,	 197.9,	0.975,	34.00
1990-01,	1103.6,	0.975,	34.00
1990-02,	2094.6,	0.975,	34.00
1990-03,	 945.2,	0.975,	35.00
1990-04,	1013.9,	0.975,	35.00
1990-05,	1013.5,	0.975,	35.00
1990-06,	 412.4,	0.975,	35.00
1990-07,	 553.2,	0.975,	35.00
1990-08,	 349.2,	0.975,	35.00
1990-09,	 621.2,	0.975,	35.00
1990-10,	 893.8,	0.975,	36.00
1990-11,	 614.5,	0.975,	36.00
1990-12,	2181.6,	0.975,	36.00
1991-01,	1331.8,	0.975,	36.00
1991-02,	1086.2,	0.975,	36.00
1991-03,	1087.0,	0.975,	36.00
1991-04,	1181.0,	0.975,	36.00
1991-05,	 388.3,	0.975,	36.00
1991-06,	 337.1,	0.975,	36.00
1991-07,	 120.2,	0.975,	36.00
1991-08,	 122.4,	0.975,	36.00
1991-09,	  89.7,	0.975,	36.00
1991-10,	 220.7,	0.975,	36.00
1991-11,	 275.6,	0.975,	36.00
1991-12,	 369.1,	0.975,	36.00
1992-01,	 528.1,	0.975,	36.00
1992-02,	 825.1,	0.975,	36.00
1992-03,	 960.9,	0.975,	36.00
1992-04,	1242.4,	0.975,	36.00
1992-05,	 412.3,	0.975,	36.00
1992-06,	 313.1,	0.975,	35.37
1992-07,	1046.9,	0.975,	35.00
1992-08,	 575.1,	0.975,	35.00
1992-09,	1023.4,	0.975,	35.00
1992-10,	 482.9,	0.975,	35.00
1992-11,	2056.7,	0.975,	35.00
1992-12,	 837.0,	0.975,	35.00
1993-01,	2164.4,	0.975,	35.00
1993-02,	 393.6,	0.975,	35.00
1993-03,	2076.3,	0.975,	35.00
1993-04,	1501.9,	0.975,	35.00
1993-05,	 331.4,	0.975,	35.00
1993-06,	 622.1,	0.975,	35.00
1993-07,	 359.9,	0.975,	33.55
1993-08,	 102.5,	0.975,	33.00
1993-09,	 179.4,	0.975,	32.97
1993-10,	 208.0,	0.975,	32.00
1993-11,	 616.8,	0.975,	32.00
1993-12,	 545.5,	0.975,	32.00
1994-01,	 510.4,	0.975,	32.00
1994-02,	 949.7,	0.975,	32.00
1994-03,	1133.8,	0.975,	32.00
1994-04,	1528.1,	0.975,	32.00
1994-05,	 403.6,	0.975,	32.00
1994-06,	 330.8,	0.975,	32.00
1994-07,	 286.9,	0.975,	32.00
1994-08,	 270.3,	0.975,	32.00
1994-09,	 110.3,	0.974,	31.93
1994-10,	 124.7,	0.959,	30.00
1994-11,	 256.1,	0.959,	30.00
1994-12,	 453.3,	0.959,	30.00
1995-01,	1028.3,	0.959,	30.00
1995-02,	 349.4,	0.959,	30.00
1995-03,	 999.5,	0.959,	30.00
1995-04,	1079.0,	0.959,	30.00
1995-05,	 505.3,	0.959,	30.00
1995-06,	 396.3,	0.959,	30.00
1995-07,	 278.7,	0.959,	30.00
1995-08,	 263.4,	0.959,	30.00
1995-09,	  79.3,	0.959,	30.03
1995-10,	 206.1,	0.975,	32.00
1995-11,	 781.8,	0.975,	31.20
1995-12,	 342.1,	0.975,	31.00
1996-01,	1245.3,	0.975,	31.00
1996-02,	 813.3,	0.975,	31.00
1996-03,	1085.6,	0.975,	31.00
1996-04,	1411.5,	0.975,	31.00
1996-05,	1552.4,	0.975,	31.00
1996-06,	 950.0,	0.975,	31.00
1996-07,	 265.5,	0.975,	31.00
1996-08,	 169.5,	0.975,	31.00
1996-09,	 403.4,	0.975,	31.00
1996-10,	 442.1,	0.975,	31.00
1996-11,	 747.5,	0.975,	31.00
1996-12,	1409.1,	0.975,	31.00
1997-01,	 793.7,	0.975,	31.00
1997-02,	1720.9,	0.975,	31.00
1997-03,	1852.4,	0.975,	31.00
1997-04,	 654.7,	0.975,	31.00
1997-05,	1102.5,	0.975,	31.00
1997-06,	1250.5,	0.975,	31.00
1997-07,	 422.1,	0.975,	31.00
1997-08,	 290.4,	0.975,	31.00
1997-09,	 330.1,	0.975,	31.00
1997-10,	 191.1,	0.975,	31.00
1997-11,	 397.8,	0.975,	31.00
1997-12,	 794.1,	0.975,	31.00
1998-01,	1554.4,	0.975,	31.00
1998-02,	1177.6,	0.975,	31.00
1998-03,	1471.3,	0.975,	31.00
1998-04,	1262.2,	0.951,	30.00
1998-05,	 534.2,	0.951,	30.00
1998-06,	 392.2,	0.951,	30.00
1998-07,	 355.0,	0.951,	30.00
1998-08,	 629.6,	0.951,	30.00
1998-09,	 115.5,	0.951,	30.00
1998-10,	 112.1,	0.951,	30.00
1998-11,	 124.1,	0.951,	30.00
1998-12,	 149.7,	0.951,	30.00
1999-01,	1059.9,	0.951,	30.00
1999-02,	 612.9,	0.951,	30.00
1999-03,	 877.2,	0.951,	30.00
1999-04,	1190.8,	0.951,	30.00
1999-05,	 292.6,	0.951,	30.00
1999-06,	 278.4,	0.951,	30.00
1999-07,	 137.0,	0.951,	30.00
1999-08,	  90.5,	0.951,	30.00
1999-09,	 102.3,	0.951,	29.97
1999-10,	 139.1,	0.959,	30.00
1999-11,	 323.9,	0.959,	30.00
1999-12,	 399.4,	0.959,	30.00
2000-01,	 345.4,	0.959,	30.00
2000-02,	 719.6,	0.959,	30.00
2000-03,	 475.5,	0.959,	30.00
2000-04,	1006.3,	0.959,	30.00
2000-05,	 842.9,	0.959,	30.00
2000-06,	1137.7,	0.959,	30.00
2000-07,	 405.9,	0.959,	30.00
2000-08,	 426.6,	0.959,	30.00
2000-09,	 365.7,	0.959,	30.00
2000-10,	 304.6,	0.959,	30.00
2000-11,	 318.4,	0.959,	31.00
2000-12,	 629.1,	0.959,	31.00
2001-01,	 334.8,	0.959,	31.00
2001-02,	1621.7,	0.959,	31.00
2001-03,	 691.3,	0.959,	31.00
2001-04,	 974.8,	0.959,	31.00
2001-05,	 628.3,	0.959,	31.00
2001-06,	 412.0,	0.975,	32.00
2001-07,	 116.9,	0.975,	32.00
2001-08,	 111.9,	0.975,	35.00
2001-09,	 143.3,	0.975,	35.00
2001-10,	 832.9,	0.975,	36.00
2001-11,	 317.0,	0.975,	36.00
2001-12,	1028.6,	0.975,	36.00
2002-01,	 442.8,	0.975,	36.00
2002-02,	1284.9,	0.975,	36.00
2002-03,	1086.6,	0.975,	36.00
2002-04,	1561.6,	0.975,	36.00
2002-05,	1150.6,	0.975,	36.00
2002-06,	 340.4,	0.975,	36.00
2002-07,	 134.5,	0.975,	36.00
2002-08,	 112.7,	0.975,	36.00
2002-09,	 108.0,	0.975,	36.00
2002-10,	 106.4,	0.987,	37.00
2002-11,	 265.8,	0.987,	37.90
2002-12,	 457.7,	0.987,	38.00
2003-01,	 428.0,	0.987,	36.97
2003-02,	 342.2,	0.987,	36.18
2003-03,	1389.1,	0.987,	35.00
2003-04,	 942.1,	0.987,	35.00
2003-05,	1307.1,	0.987,	35.00
2003-06,	 636.4,	0.987,	35.00
2003-07,	 807.5,	0.987,	35.00
2003-08,	 427.4,	0.987,	35.00
2003-09,	 511.1,	0.986,	34.97
2003-10,	 473.5,	0.975,	34.00
2003-11,	 829.0,	0.975,	34.00
2003-12,	1254.4,	0.975,	34.00
2004-01,	 746.6,	0.975,	34.00
2004-02,	 598.0,	0.975,	34.00
2004-03,	1550.5,	0.975,	34.00
2004-04,	 864.8,	0.975,	33.47
2004-05,	1506.5,	0.975,	33.03
2004-06,	1123.7,	0.975,	33.03
2004-07,	 315.0,	0.975,	33.35
2004-08,	 404.6,	0.975,	34.00
2004-09,	 473.3,	0.975,	34.00
2004-10,	 180.2,	0.975,	34.00
2004-11,	 598.4,	0.975,	34.00
2004-12,	1036.1,	0.975,	34.00
2005-01,	2808.0,	0.975,	34.00
2005-02,	1514.1,	0.975,	34.00
2005-03,	 899.5,	0.975,	34.00
2005-04,	1508.5,	0.975,	34.00
2005-05,	 395.8,	0.975,	34.00
2005-06,	 191.3,	0.975,	34.00
2005-07,	 236.9,	0.975,	34.00
2005-08,	 157.8,	0.975,	34.00
2005-09,	 303.9,	0.975,	34.00
2005-10,	 282.2,	0.975,	34.00
2005-11,	 570.9,	0.975,	34.00
2005-12,	 789.2,	0.975,	34.00
2006-01,	1462.1,	0.975,	34.00
2006-02,	1220.4,	0.975,	34.00
2006-03,	 940.9,	0.975,	34.00
2006-04,	 607.1,	0.975,	35.00
2006-05,	 973.5,	0.975,	35.00
2006-06,	 634.9,	0.975,	35.00
2006-07,	 653.2,	0.975,	35.00
2006-08,	 225.9,	0.975,	35.00
2006-09,	 335.6,	0.975,	35.00
2006-10,	1156.7,	0.975,	35.00
2006-11,	 888.1,	0.975,	35.00
2006-12,	1728.2,	0.975,	35.00
2007-01,	2267.9,	0.975,	35.00
2007-02,	 307.5,	0.975,	35.00
2007-03,	2097.0,	0.975,	35.00
2007-04,	1037.0,	0.975,	35.00
2007-05,	 458.5,	0.975,	35.00
2007-06,	 187.1,	0.975,	35.00
2007-07,	 113.3,	0.975,	35.00
2007-08,	 836.4,	0.975,	35.00
2007-09,	 207.7,	0.975,	34.97
2007-10,	 142.4,	0.975,	34.00
2007-11,	 607.9,	0.975,	34.00
2007-12,	1509.9,	0.975,	34.00
2008-01,	1282.2,	0.975,	34.00
2008-02,	2197.8,	0.975,	34.00
2008-03,	2483.2,	0.975,	34.00
2008-04,	1287.6,	0.975,	34.00
2008-05,	 623.1,	0.975,	34.00
2008-06,	 656.4,	0.975,	34.00
2008-07,	 636.1,	0.975,	34.00
2008-08,	 203.3,	0.975,	34.00
2008-09,	 296.5,	0.975,	34.00
